repositorio,caminho,extensao,tamanho_bytes,sha256,status_git,classificacao,decisao,justificativa
sigo-clinicas-painel,public/resources/images/avatars/5.jpg,.jpg,13800,da4e42e6d2c650c91343c5433f7433985847d25acf9dc303a1704205a0f18ae1,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/avatars/temp.jpg,.jpg,2562,a85140ea0b23984b5d0f89eac45f2bdb1dbf51697a272cae197e32de7da44282,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/docx-icon.png,.png,1440,9f4a37351e3e8bdedf4258bd8dbbfbab08acfd544fe12b3578961848822b06a3,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/ecommerce/001.jpg,.jpg,31299,335b05e5dc1385f9d002df6b93b873d77b52babe9cf98d6540e4a8070ed2a730,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/ecommerce/002.jpg,.jpg,25087,e875395cf2d3f8bcb873eee006355e12d7b31100ca2b152cea8ae9d24ba07464,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/ecommerce/003.jpg,.jpg,28041,f3b29a7d8ff2a60b4e6ec8ebdc61e6a307e71cf14b99ac33d42b2405cfbbaa28,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/ecommerce/004.jpg,.jpg,28664,9deb41af7eb83b6c85c8834e61558a6fcfb962f2681fab64bd033a09814328f9,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/ecommerce/amazon.jpg,.jpg,24365,a9a73b89d5d6cd89eef885c9b68357ac7f968d17c3f90395f12871e97fe4ffd7,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/ecommerce/ecommerce-empty.jpg,.jpg,6087,534999b57ad2f7ed0127319246c9c7c09960607d60c2ad776a7f7f8ace761234,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/favicon.ico,.ico,5430,d784071ae8726fcd6da822ba1f1e2689bc244ba40f3229da28b6d4c5fe910bd8,tracked,ico,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/icons/cancel.png,.png,344,f2e47171fd36232868502065d36459520166bd144413178f195312b5553da332,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/1.jpg,.jpg,830722,c5aec719de56fdb709f8fe15357065433c40fead3e397ce55e40ca40401093c0,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/2.jpg,.jpg,672064,1374e1edf451edbf90db66ed7d4ea296d6da90fa90b45c0a0d879f79b9056e80,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/3.jpg,.jpg,567759,86a773f1f354217673714fdeb22488f1140acc447c7ad058e443c0ea77c4b54b,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/4.jpg,.jpg,528077,acecb104e22aa15e1bbc07d93ca03595423b5ae77328fcef75f52bd11f609036,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/5.jpg,.jpg,359057,43ac777b1b80b6f78dfd2db601e8bfcffa3110bf741ed54637dbec25fd0bcdbc,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/amazon.jpg,.jpg,24365,a9a73b89d5d6cd89eef885c9b68357ac7f968d17c3f90395f12871e97fe4ffd7,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/avatar.jpg,.jpg,13298,2ee12d7db9dc7863f94a1a7246c8695d5df70f12f12e47ca30b8c9b08d726442,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/bg-login.jpg,.jpg,455481,dec86826c6b78cf2cf3e6e3c943745ec9ab6648a87a844c71a20639e86c67384,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/logo-inverse.png,.png,17694,b0062c747cc48e37eba0e4a00f602aa6e393f8652d14e601c6aef853e4ae9467,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login/logo.png,.png,17711,658228e3bfa7b1bf8b334640b80fa228dd618be67898df4e41c9aa9b393dfdc9,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/login.jpg,.jpg,83825,7030570a17dca40d640ec53aa11a337276f6c5cd68b130140383227a8949cabe,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/logo-inverse-mobile.png,.png,9560,419bc5198184059ecf6575a9c6ae026966e974b6fe32ac88594bf96121e6cb33,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/logo-inverse.png,.png,17694,b0062c747cc48e37eba0e4a00f602aa6e393f8652d14e601c6aef853e4ae9467,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/logo-mobile.png,.png,9560,9d016571ecd3b7a3f6c2929981c5a0d424648463644880462a465e70c0e299e4,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/logo.png,.png,3289,1bb48ba43714920457a9257529e115e1ea4de7871053546116de3964488e5092,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/logo_branca.png,.png,3287,7415a903ff4cb6208f11053f840a3ae0d51938550d70d3a390aad0d3c5e7f21a,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/logo_cinza.png,.png,3007,94c75cf691fc99a4270a9afc9c42b49ea29ff06d08a1193e01662319859973ce,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/mediatec-inverse.png,.png,1551,38ffff377aba21ee6d74af3974cae20017c49fd5a0ef98e24dfebd911df1e67d,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/mediatec.png,.png,2144,6929bb281e58680cd1a4005ad1fa760b9a107680f4939e44952782d321631202,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/pdf-icon.png,.png,1262,9518cf5191d63a116222c3feac2d976c71287a1870f2121f8eb1a5af2000508a,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/1.jpeg,.jpeg,85342,bb53566c29ab59b7b14bb2119e72dc26bb1ec06f0f35251d7289f8820071bb2f,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/10.jpeg,.jpeg,20432,0bba1bce7732c7aa9913e91a80bf109e10eab56bd235239331fe4ccdca5e81dc,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/2.jpeg,.jpeg,134117,2e391467d474aae72af40b280fd0277dd6b657d7b7359e92fbc854d3b81acd15,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/3.jpeg,.jpeg,19326,41bc62b064abaa8a0e781998a54db52b0eb3a2fa0d2d366aa626b94ac5bf6b7e,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/4.jpeg,.jpeg,92501,2106a0d40f6d6942d8d858db89f68bf8594015ddd4f7f389c8e716340256299e,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/5.jpeg,.jpeg,243327,7fed6470af8301a991d927ee87af21948587de8a8612a95dd8930a54ad99fa96,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/6.jpeg,.jpeg,15830,0320d0ab8deb124d85ad880a091fc0d44660e215ea50bfc062e981eaa1c801a0,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/7.jpeg,.jpeg,151638,fbddcd6a930c9076977813801c7ffb9147c7367544a1dbc17ec7f51043e54f72,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/8.jpeg,.jpeg,89616,b4ca5227866cc6c7ba5ff4948aa3b237a6b4812b80a1a2c3c902d9f32ff37207,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/photos/9.jpeg,.jpeg,19326,41bc62b064abaa8a0e781998a54db52b0eb3a2fa0d2d366aa626b94ac5bf6b7e,tracked,jpeg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-painel,public/resources/images/temp-company.jpg,.jpg,2790,c0c429337f31291d48140a8f5a9400b91aea3d3904e3e8380893e9adbb744fa2,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-www,static/antd/antd-with-locales.js,.js,5862027,0f87c1eed1f7ac6a7e399e80abbacf1b7f2fceb0482c8992cc9ec02fb4436fc4,tracked,JavaScript,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd-with-locales.js.map,.map,5159676,6c9a0793e72e20796f339f3fc4707761f774f8583583e29a5e93e8ac362f43e5,tracked,map,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd-with-locales.min.js,.js,1944133,bbec413f7f2c1881920882c05dd64c9a563766b40d2ad55dd6b51c3a0cbfd8b4,tracked,JavaScript,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd-with-locales.min.js.map,.map,5736218,4fbe08ca24e08b413a585ffb727871437565715d21add307c637db557c3db11f,tracked,map,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd.css,.css,610140,7e3f8af3f836d4f8e504553e61054dea8dff81608ea6e8c091b35beeac82e915,tracked,CSS,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd.css.map,.map,516582,58ced07e9517acdc4f9733e471d35da8148223fe37188e37fd4d4b316574ac95,tracked,map,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd.js,.js,5633975,adbbda0b8301fdecb435bcabba330f571d726676adec43a857db65b2fa77730e,tracked,JavaScript,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd.js.map,.map,4975138,9f8429ced70a472012a052294e4eba7abebdb8a4a317cc44aad49ec9384cc435,tracked,map,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd.less,.less,75,5a66f0cbc14bde36c0dd59db302d74c7d26e70cab6528c487d8d89938e816777,tracked,Less,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd.min.css,.css,465455,d47d7219e5d01911081108dbb6ec97d83aa0a895700a62ac9347bde3a79fb486,tracked,CSS,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd.min.js,.js,1862915,36559a3b87ca1d597421ac11e00b1f6148fb09ff6e3fa62942c7a85806c9cbfd,tracked,JavaScript,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/antd/antd.min.js.map,.map,5563022,bad776bf207ed8cd9f101257d9598800783e71504180c0d178523ffcf63ccef8,tracked,map,metadata-only,biblioteca de terceiros vendorizada/minificada ou source map — conteúdo não autoral e reconstituível
sigo-clinicas-www,static/app.png,.png,116103,16bb23964690d6a6c5063261ecb4d76653b6b3810beb3fcfbef8fe8e7fdcfe6f,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-www,static/clinic.jpg,.jpg,457991,9ebe458ccb5f9b58e7099c23e0d4ebc159bfce4d7346acd939378d808efa0411,tracked,jpg,metadata-only,arquivo binário/não-textual — representado por hash e metadados
sigo-clinicas-www,static/clinicapereda.png,.png,11939,9e124ad7b37c63adbbe82c94672c7e1463571db62c0e94a90d5346bcc10249c4,tracked,png,metadata-only,arquivo binário/não-textual — representado por hash e metadados
